sitio,number_pino,sp,h_cm,number_puestas,altitud_m,distances,focal_pine
LP,86,n,190,3,1821,11.7046999107196,91
LP,96,n,140,0,1817,12.5299640861417,91
LP,92,n,60,0,1819,0,92
LP,91,n,100,0,1818,2.23606797749979,92
LP,90,n,100,0,1817,3.60555127546399,92
LP,93,n,130,0,1818,5.3851648071345,92
LP,94,n,110,0,1817,6.40312423743285,92
LP,89,n,140,0,1816,8.24621125123532,92
LP,85,n,160,0,1821,8.54400374531753,92
LP,95,n,80,0,1818,8.94427190999916,92
LP,86,n,190,3,1821,10.1980390271856,92
LP,84,n,190,1,1822,13,92
LP,93,n,130,0,1818,0,93
LP,92,n,60,0,1819,5.3851648071345,93
LP,91,n,100,0,1818,5.65685424949238,93
LP,90,n,100,0,1817,5.8309518948453,93
LP,94,n,110,0,1817,6,93
LP,95,n,80,0,1818,6.70820393249937,93
LP,89,n,140,0,1816,10.4403065089106,93
LP,96,n,140,0,1817,12.2065556157337,93
LP,85,n,160,0,1821,13.0384048104053,93
LP,84,n,190,1,1822,14.142135623731,93
LP,94,n,110,0,1817,0,94
LP,95,n,80,0,1818,3,94
LP,90,n,100,0,1817,3.16227766016838,94
LP,91,n,100,0,1818,4.47213595499958,94
LP,89,n,140,0,1816,5,94
LP,93,n,130,0,1818,6,94
LP,92,n,60,0,1819,6.40312423743285,94
LP,96,n,140,0,1817,8.06225774829855,94
LP,87,s,150,0,1818,14.422205101856,94
LP,85,n,160,0,1821,14.7648230602334,94
LP,95,n,80,0,1818,0,95
LP,94,n,110,0,1817,3,95
LP,96,n,140,0,1817,5.65685424949238,95
LP,90,n,100,0,1817,6.08276253029822,95
LP,93,n,130,0,1818,6.70820393249937,95
LP,89,n,140,0,1816,7.21110255092798,95
LP,91,n,100,0,1818,7.28010988928052,95
LP,92,n,60,0,1819,8.94427190999916,95
LP,87,s,150,0,1818,17,95
LP,88,s,180,0,1817,17.0293863659264,95
LP,96,n,140,0,1817,0,96
LP,95,n,80,0,1818,5.65685424949238,96
LP,94,n,110,0,1817,8.06225774829855,96
LP,89,n,140,0,1816,10,96
LP,90,n,100,0,1817,11.1803398874989,96
LP,109,n,170,1,1813,12.0830459735946,96
LP,99,n,180,2,1814,12.1655250605964,96
LP,93,n,130,0,1818,12.2065556157337,96
LP,91,n,100,0,1818,12.5299640861417,96
LP,98,s,140,0,1814,14.142135623731,96
LP,97,s,275,1,1812,0,97
LP,98,s,140,0,1814,6.70820393249937,97
LP,100,n,150,1,1812,9.21954445729289,97
LP,99,n,180,2,1814,11.1803398874989,97
LP,101,n,130,3,1812,11.1803398874989,97
LP,70,n,95,0,1810,12.6491106406735,97
LP,88,s,180,0,1817,13.4536240470737,97
LP,106,n,100,0,1812,14.0356688476182,97
LP,109,n,170,1,1813,14.3178210632764,97
LP,71,n,120,3,1812,15.2970585407784,97
LP,98,s,140,0,1814,0,98
LP,99,n,180,2,1814,4.47213595499958,98
LP,100,n,150,1,1812,5.8309518948453,98
LP,97,s,275,1,1812,6.70820393249937,98
LP,109,n,170,1,1813,7.61577310586391,98
LP,101,n,130,3,1812,8.94427190999916,98
LP,106,n,100,0,1812,8.94427190999916,98
LP,105,n,180,3,1812,11.1803398874989,98
LP,107,n,100,0,1812,11.4017542509914,98
LP,108,n,175,1,1813,13.1529464379659,98
LP,99,n,180,2,1814,0,99
LP,109,n,170,1,1813,3.16227766016838,99
LP,98,s,140,0,1814,4.47213595499958,99
LP,100,n,150,1,1812,7.07106781186548,99
LP,106,n,100,0,1812,7.21110255092798,99
LP,107,n,100,0,1812,8.60232526704263,99
LP,105,n,180,3,1812,9.21954445729289,99
LP,108,n,175,1,1813,9.8488578017961,99
LP,101,n,130,3,1812,10,99
LP,97,s,275,1,1812,11.1803398874989,99
LP,100,n,150,1,1812,0,100
LP,101,n,130,3,1812,3.16227766016838,100
LP,106,n,100,0,1812,5.09901951359278,100
LP,98,s,140,0,1814,5.8309518948453,100
LP,105,n,180,3,1812,7,100
LP,99,n,180,2,1814,7.07106781186548,100
LP,107,n,100,0,1812,8.24621125123532,100
LP,109,n,170,1,1813,8.94427190999916,100
LP,97,s,275,1,1812,9.21954445729289,100
LP,104,s,70,0,1809,10.1980390271856,100
LP,101,n,130,3,1812,0,101
LP,100,n,150,1,1812,3.16227766016838,101
LP,106,n,100,0,1812,5.65685424949238,101
LP,105,n,180,3,1812,6.70820393249937,101
LP,104,s,70,0,1809,7.07106781186548,101
LP,107,n,100,0,1812,8.60232526704263,101
LP,98,s,140,0,1814,8.94427190999916,101
LP,99,n,180,2,1814,10,101
LP,103,s,180,0,1812,10.0498756211209,101
LP,108,n,175,1,1813,10.816653826392,101
LP,102,s,1030,2,1810,0,102
LP,103,s,180,0,1812,5,102
LP,104,s,70,0,1809,8.48528137423857,102
LP,101,n,130,3,1812,13.9283882771841,102
LP,100,n,150,1,1812,16.4924225024706,102
LP,97,s,275,1,1812,18.6815416922694,102
LP,106,n,100,0,1812,19.2353840616713,102
LP,105,n,180,3,1812,19.4164878389476,102
LP,98,s,140,0,1814,21.0237960416286,102
LP,5,s,450,0,1732,21.4009345590327,102
LP,103,s,180,0,1812,0,103
LP,104,s,70,0,1809,3.60555127546399,103
LP,102,s,1030,2,1810,5,103
LP,101,n,130,3,1812,10.0498756211209,103
LP,100,n,150,1,1812,13,103
LP,105,n,180,3,1812,14.7648230602334,103
LP,106,n,100,0,1812,14.8660687473185,103
LP,107,n,100,0,1812,17,103
LP,97,s,275,1,1812,17.4928556845359,103
LP,98,s,140,0,1814,18.2482875908947,103
LP,104,s,70,0,1809,0,104
LP,103,s,180,0,1812,3.60555127546399,104
LP,101,n,130,3,1812,7.07106781186548,104
LP,102,s,1030,2,1810,8.48528137423857,104
LP,100,n,150,1,1812,10.1980390271856,104
LP,105,n,180,3,1812,11.1803398874989,104
LP,106,n,100,0,1812,11.4017542509914,104
LP,107,n,100,0,1812,13.4164078649987,104
LP,108,n,175,1,1813,15.2643375224737,104
LP,98,s,140,0,1814,15.8113883008419,104
LP,105,n,180,3,1812,0,105
LP,106,n,100,0,1812,2.23606797749979,105
LP,107,n,100,0,1812,2.23606797749979,105
LP,108,n,175,1,1813,4.24264068711928,105
LP,101,n,130,3,1812,6.70820393249937,105
LP,100,n,150,1,1812,7,105
LP,109,n,170,1,1813,8.54400374531753,105
LP,99,n,180,2,1814,9.21954445729289,105
LP,98,s,140,0,1814,11.1803398874989,105
LP,104,s,70,0,1809,11.1803398874989,105
LP,106,n,100,0,1812,0,106
LP,105,n,180,3,1812,2.23606797749979,106
LP,107,n,100,0,1812,3.16227766016838,106
LP,100,n,150,1,1812,5.09901951359278,106
LP,108,n,175,1,1813,5.3851648071345,106
LP,101,n,130,3,1812,5.65685424949238,106
LP,109,n,170,1,1813,7.07106781186548,106
LP,99,n,180,2,1814,7.21110255092798,106
LP,98,s,140,0,1814,8.94427190999916,106
LP,104,s,70,0,1809,11.4017542509914,106
LP,107,n,100,0,1812,0,107
LP,105,n,180,3,1812,2.23606797749979,107
LP,108,n,175,1,1813,2.23606797749979,107
LP,106,n,100,0,1812,3.16227766016838,107
LP,109,n,170,1,1813,7.21110255092798,107
LP,100,n,150,1,1812,8.24621125123532,107
LP,99,n,180,2,1814,8.60232526704263,107
LP,101,n,130,3,1812,8.60232526704263,107
LP,110,s,160,2,1814,11.1803398874989,107
LP,98,s,140,0,1814,11.4017542509914,107
LP,108,n,175,1,1813,0,108
LP,107,n,100,0,1812,2.23606797749979,108
LP,105,n,180,3,1812,4.24264068711928,108
LP,106,n,100,0,1812,5.3851648071345,108
LP,109,n,170,1,1813,7.81024967590665,108
LP,110,s,160,2,1814,9.48683298050514,108
LP,99,n,180,2,1814,9.8488578017961,108
LP,100,n,150,1,1812,10.4403065089106,108
LP,101,n,130,3,1812,10.816653826392,108
LP,98,s,140,0,1814,13.1529464379659,108
LP,109,n,170,1,1813,0,109
LP,99,n,180,2,1814,3.16227766016838,109
LP,106,n,100,0,1812,7.07106781186548,109
LP,107,n,100,0,1812,7.21110255092798,109
LP,98,s,140,0,1814,7.61577310586391,109
LP,108,n,175,1,1813,7.81024967590665,109
LP,105,n,180,3,1812,8.54400374531753,109
LP,100,n,150,1,1812,8.94427190999916,109
LP,110,s,160,2,1814,9.8488578017961,109
LP,101,n,130,3,1812,11.4017542509914,109
LP,110,s,160,2,1814,0,110
LP,111,n,150,0,1814,4.47213595499958,110
LP,112,n,180,4,1812,8.06225774829855,110
LP,113,n,170,6,1813,9.21954445729289,110
LP,108,n,175,1,1813,9.48683298050514,110
LP,109,n,170,1,1813,9.8488578017961,110
LP,107,n,100,0,1812,11.1803398874989,110
LP,114,n,90,1,1812,11.1803398874989,110
LP,115,n,120,2,1811,11.4017542509914,110
LP,116,s,80,0,1812,11.4017542509914,110
LP,111,n,150,0,1814,0,111
LP,110,s,160,2,1814,4.47213595499958,111
LP,112,n,180,4,1812,6.70820393249937,111
LP,117,s,90,0,1813,7.07106781186548,111
LP,113,n,170,6,1813,7.28010988928052,111
LP,116,s,80,0,1812,7.61577310586391,111
LP,119,s,175,1,1813,8.48528137423857,111
LP,118,s,225,0,1812,8.60232526704263,111
LP,115,n,120,2,1811,9.05538513813742,111
LP,114,n,90,1,1812,9.21954445729289,111
LP,112,n,180,4,1812,0,112
LP,113,n,170,6,1813,1.4142135623731,112
LP,114,n,90,1,1812,3.16227766016838,112
LP,115,n,120,2,1811,3.60555127546399,112
LP,116,s,80,0,1812,6.08276253029822,112
LP,111,n,150,0,1814,6.70820393249937,112
LP,110,s,160,2,1814,8.06225774829855,112
LP,117,s,90,0,1813,8.06225774829855,112
LP,118,s,225,0,1812,8.06225774829855,112
LP,119,s,175,1,1813,9,112
LP,113,n,170,6,1813,0,113
LP,112,n,180,4,1812,1.4142135623731,113
LP,114,n,90,1,1812,2,113
LP,115,n,120,2,1811,2.23606797749979,113
LP,116,s,80,0,1812,5,113
LP,118,s,225,0,1812,7,113
LP,111,n,150,0,1814,7.28010988928052,113
LP,117,s,90,0,1813,7.28010988928052,113
LP,119,s,175,1,1813,8.06225774829855,113
LP,110,s,160,2,1814,9.21954445729289,113
LP,114,n,90,1,1812,0,114
LP,115,n,120,2,1811,1,114
LP,113,n,170,6,1813,2,114
LP,112,n,180,4,1812,3.16227766016838,114
LP,116,s,80,0,1812,5.3851648071345,114
LP,118,s,225,0,1812,7.28010988928052,114
LP,117,s,90,0,1813,8.06225774829855,114
LP,120,s,110,0,1809,8.24621125123532,114
LP,119,s,175,1,1813,8.54400374531753,114
LP,122,s,180,3,1811,9.05538513813742,114
LP,115,n,120,2,1811,0,115
LP,114,n,90,1,1812,1,115
LP,113,n,170,6,1813,2.23606797749979,115
LP,112,n,180,4,1812,3.60555127546399,115
LP,116,s,80,0,1812,4.47213595499958,115
LP,118,s,225,0,1812,6.32455532033676,115
LP,117,s,90,0,1813,7.21110255092798,115
LP,119,s,175,1,1813,7.61577310586391,115
LP,120,s,110,0,1809,8.06225774829855,115
LP,131,n,180,1,1814,8.48528137423857,115
LP,116,s,80,0,1812,0,116
LP,118,s,225,0,1812,2,116
LP,117,s,90,0,1813,2.82842712474619,116
LP,119,s,175,1,1813,3.16227766016838,116
LP,115,n,120,2,1811,4.47213595499958,116
LP,113,n,170,6,1813,5,116
LP,114,n,90,1,1812,5.3851648071345,116
LP,112,n,180,4,1812,6.08276253029822,116
LP,111,n,150,0,1814,7.61577310586391,116
LP,131,n,180,1,1814,8.24621125123532,116
LP,117,s,90,0,1813,0,117
LP,119,s,175,1,1813,1.4142135623731,117
LP,118,s,225,0,1812,2,117
LP,116,s,80,0,1812,2.82842712474619,117
LP,111,n,150,0,1814,7.07106781186548,117
LP,115,n,120,2,1811,7.21110255092798,117
LP,113,n,170,6,1813,7.28010988928052,117
LP,112,n,180,4,1812,8.06225774829855,117
LP,114,n,90,1,1812,8.06225774829855,117
LP,131,n,180,1,1814,10,117
LP,118,s,225,0,1812,0,118
LP,119,s,175,1,1813,1.4142135623731,118
LP,116,s,80,0,1812,2,118
LP,117,s,90,0,1813,2,118
LP,115,n,120,2,1811,6.32455532033676,118
LP,113,n,170,6,1813,7,118
LP,114,n,90,1,1812,7.28010988928052,118
LP,131,n,180,1,1814,8,118
LP,112,n,180,4,1812,8.06225774829855,118
LP,111,n,150,0,1814,8.60232526704263,118
LP,119,s,175,1,1813,0,119
LP,117,s,90,0,1813,1.4142135623731,119
LP,118,s,225,0,1812,1.4142135623731,119
LP,116,s,80,0,1812,3.16227766016838,119
LP,115,n,120,2,1811,7.61577310586391,119
LP,113,n,170,6,1813,8.06225774829855,119
LP,111,n,150,0,1814,8.48528137423857,119
LP,114,n,90,1,1812,8.54400374531753,119
LP,112,n,180,4,1812,9,119
LP,131,n,180,1,1814,9.05538513813742,119
LP,120,s,110,0,1809,0,120
LP,121,n,120,0,1811,2.82842712474619,120
LP,122,s,180,3,1811,3.16227766016838,120
LP,123,n,140,0,1811,4.12310562561766,120
LP,131,n,180,1,1814,5.3851648071345,120
LP,130,n,250,1,1816,6.32455532033676,120
LP,132,s,180,0,1816,7.07106781186548,120
LP,129,n,230,3,1816,7.61577310586391,120
LP,115,n,120,2,1811,8.06225774829855,120
LP,114,n,90,1,1812,8.24621125123532,120
LP,121,n,120,0,1811,0,121
LP,122,s,180,3,1811,1.4142135623731,121
LP,123,n,140,0,1811,2.23606797749979,121
LP,120,s,110,0,1809,2.82842712474619,121
LP,124,s,225,0,1811,6,121
LP,130,n,250,1,1816,8,121
LP,131,n,180,1,1814,8.06225774829855,121
LP,162,s,190,0,1814,8.48528137423857,121
LP,125,s,240,9,1810,8.54400374531753,121
LP,153,n,100,0,1814,8.60232526704263,121
LP,122,s,180,3,1811,0,122
LP,123,n,140,0,1811,1,122
LP,121,n,120,0,1811,1.4142135623731,122
LP,120,s,110,0,1809,3.16227766016838,122
LP,124,s,225,0,1811,5.09901951359278,122
LP,125,s,240,9,1810,7.28010988928052,122
LP,131,n,180,1,1814,8.54400374531753,122
LP,114,n,90,1,1812,9.05538513813742,122
LP,130,n,250,1,1816,9.05538513813742,122
LP,115,n,120,2,1811,9.21954445729289,122
LP,123,n,140,0,1811,0,123
LP,122,s,180,3,1811,1,123
LP,121,n,120,0,1811,2.23606797749979,123
LP,120,s,110,0,1809,4.12310562561766,123
LP,124,s,225,0,1811,4.12310562561766,123
LP,125,s,240,9,1810,6.32455532033676,123
LP,114,n,90,1,1812,9.21954445729289,123
LP,115,n,120,2,1811,9.48683298050514,123
LP,131,n,180,1,1814,9.48683298050514,123
LP,130,n,250,1,1816,10.0498756211209,123
LP,124,s,225,0,1811,0,124
LP,125,s,240,9,1810,3.60555127546399,124
LP,123,n,140,0,1811,4.12310562561766,124
LP,122,s,180,3,1811,5.09901951359278,124
LP,121,n,120,0,1811,6,124
LP,120,s,110,0,1809,8.24621125123532,124
LP,114,n,90,1,1812,11.6619037896906,124
LP,115,n,120,2,1811,12.2065556157337,124
LP,126,s,60,0,1811,12.8062484748657,124
LP,113,n,170,6,1813,13.4164078649987,124
LP,125,s,240,9,1810,0,125
LP,124,s,225,0,1811,3.60555127546399,125
LP,123,n,140,0,1811,6.32455532033676,125
LP,122,s,180,3,1811,7.28010988928052,125
LP,121,n,120,0,1811,8.54400374531753,125
LP,126,s,60,0,1811,9.21954445729289,125
LP,120,s,110,0,1809,10.0498756211209,125
LP,114,n,90,1,1812,10.6301458127346,125
LP,115,n,120,2,1811,11.4017542509914,125
LP,113,n,170,6,1813,12.0415945787923,125
LP,126,s,60,0,1811,0,126
LP,125,s,240,9,1810,9.21954445729289,126
LP,124,s,225,0,1811,12.8062484748657,126
LP,112,n,180,4,1812,13.3416640641263,126
LP,114,n,90,1,1812,14,126
LP,113,n,170,6,1813,14.142135623731,126
LP,108,n,175,1,1813,14.3178210632764,126
LP,115,n,120,2,1811,15,126
LP,123,n,140,0,1811,15,126
LP,122,s,180,3,1811,15.8113883008419,126
LP,127,s,185,0,1816,0,127
LP,161,n,100,0,1818,4.12310562561766,127
LP,175,s,400,8,1817,7,127
LP,160,s,85,0,1818,8.06225774829855,127
LP,172,s,60,1,1817,10.816653826392,127
LP,159,s,60,0,1817,11.1803398874989,127
LP,168,n,125,16,1817,11.1803398874989,127
LP,169,s,160,1,1817,11.1803398874989,127
LP,170,s,225,5,1817,11.7046999107196,127
LP,173,s,250,0,1817,11.7046999107196,127
LP,128,n,200,15,1817,0,128
LP,132,s,180,0,1816,5.09901951359278,128
LP,129,n,230,3,1816,5.8309518948453,128
LP,157,n,110,0,1817,5.8309518948453,128
LP,130,n,250,1,1816,6.32455532033676,128
LP,159,s,60,0,1817,6.32455532033676,128
LP,156,n,75,0,1817,6.40312423743285,128
LP,158,n,90,0,1818,6.70820393249937,128
LP,131,n,180,1,1814,7.28010988928052,128
LP,155,n,130,0,1817,8.60232526704263,128
LP,129,n,230,3,1816,0,129
LP,130,n,250,1,1816,1.4142135623731,129
LP,156,n,75,0,1817,2.23606797749979,129
LP,157,n,110,0,1817,2.82842712474619,129
LP,158,n,90,0,1818,3.60555127546399,129
LP,132,s,180,0,1816,4,129
LP,155,n,130,0,1817,4,129
LP,154,s,200,1,1816,4.12310562561766,129
LP,159,s,60,0,1817,4.24264068711928,129
LP,153,n,100,0,1814,4.47213595499958,129
LP,130,n,250,1,1816,0,130
LP,129,n,230,3,1816,1.4142135623731,130
LP,132,s,180,0,1816,3.16227766016838,130
LP,156,n,75,0,1817,3.60555127546399,130
LP,131,n,180,1,1814,4.12310562561766,130
LP,157,n,110,0,1817,4.24264068711928,130
LP,154,s,200,1,1816,5,130
LP,158,n,90,0,1818,5,130
LP,153,n,100,0,1814,5.09901951359278,130
LP,155,n,130,0,1817,5.09901951359278,130
LP,131,n,180,1,1814,0,131
LP,132,s,180,0,1816,2.23606797749979,131
LP,130,n,250,1,1816,4.12310562561766,131
LP,120,s,110,0,1809,5.3851648071345,131
LP,129,n,230,3,1816,5.3851648071345,131
LP,128,n,200,15,1817,7.28010988928052,131
LP,156,n,75,0,1817,7.61577310586391,131
LP,118,s,225,0,1812,8,131
LP,121,n,120,0,1811,8.06225774829855,131
LP,157,n,110,0,1817,8.06225774829855,131
LP,132,s,180,0,1816,0,132
LP,131,n,180,1,1814,2.23606797749979,132
LP,130,n,250,1,1816,3.16227766016838,132
LP,129,n,230,3,1816,4,132
LP,128,n,200,15,1817,5.09901951359278,132
LP,156,n,75,0,1817,6.08276253029822,132
LP,157,n,110,0,1817,6.32455532033676,132
LP,120,s,110,0,1809,7.07106781186548,132
LP,158,n,90,0,1818,7.28010988928052,132
LP,159,s,60,0,1817,7.61577310586391,132
LP,133,n,180,7,1822,0,133
LP,134,n,140,0,1820,1.4142135623731,133
LP,135,n,170,0,1820,11,133
LP,138,n,180,0,1821,12.8062484748657,133
LP,137,n,200,3,1821,14.3178210632764,133
LP,149,n,160,1,1819,14.8660687473185,133
LP,144,n,150,1,1822,16.0312195418814,133
LP,136,n,180,1,1821,16.1245154965971,133
LP,150,s,250,0,1820,16.2788205960997,133
LP,148,n,120,1,1821,17.0293863659264,133
LP,134,n,140,0,1820,0,134
LP,133,n,180,7,1822,1.4142135623731,134
LP,135,n,170,0,1820,12.0415945787923,134
LP,138,n,180,0,1821,13.0384048104053,134
LP,149,n,160,1,1819,13.4536240470737,134
LP,150,s,250,0,1820,14.8660687473185,134
LP,144,n,150,1,1822,15,134
LP,137,n,200,3,1821,15.1327459504216,134
LP,148,n,120,1,1821,15.6204993518133,134
LP,136,n,180,1,1821,17.0293863659264,134
LP,135,n,170,0,1820,0,135
LP,137,n,200,3,1821,4.24264068711928,135
LP,136,n,180,1,1821,5.3851648071345,135
LP,138,n,180,0,1821,8.06225774829855,135
LP,133,n,180,7,1822,11,135
LP,134,n,140,0,1820,12.0415945787923,135
LP,144,n,150,1,1822,20,135
LP,82,s,90,0,1823,20.2237484161567,135
LP,141,n,250,10,1826,21.5870331449229,135
LP,142,n,200,6,1824,22,135
LP,136,n,180,1,1821,0,136
LP,137,n,200,3,1821,2.23606797749979,136
LP,135,n,170,0,1820,5.3851648071345,136
LP,138,n,180,0,1821,8.48528137423857,136
LP,82,s,90,0,1823,15.0332963783729,136
LP,133,n,180,7,1822,16.1245154965971,136
LP,134,n,140,0,1820,17.0293863659264,136
LP,141,n,250,10,1826,19,136
LP,140,n,170,1,1826,19.4164878389476,136
LP,139,n,180,3,1825,19.9248588451713,136
LP,137,n,200,3,1821,0,137
LP,136,n,180,1,1821,2.23606797749979,137
LP,135,n,170,0,1820,4.24264068711928,137
LP,138,n,180,0,1821,6.40312423743285,137
LP,133,n,180,7,1822,14.3178210632764,137
LP,134,n,140,0,1820,15.1327459504216,137
LP,82,s,90,0,1823,17,137
LP,141,n,250,10,1826,18.1107702762748,137
LP,140,n,170,1,1826,18.9736659610103,137
LP,142,n,200,6,1824,19.2353840616713,137
LP,138,n,180,0,1821,0,138
LP,137,n,200,3,1821,6.40312423743285,138
LP,135,n,170,0,1820,8.06225774829855,138
LP,136,n,180,1,1821,8.48528137423857,138
LP,133,n,180,7,1822,12.8062484748657,138
LP,134,n,140,0,1820,13.0384048104053,138
LP,144,n,150,1,1822,13.6014705087354,138
LP,142,n,200,6,1824,14.0356688476182,138
LP,141,n,250,10,1826,14.3178210632764,138
LP,140,n,170,1,1826,16.4012194668567,138
LP,139,n,180,3,1825,0,139
LP,140,n,170,1,1826,2,139
LP,141,n,250,10,1826,6,139
LP,142,n,200,6,1824,11.0453610171873,139
LP,143,n,225,3,1824,16.1554944214035,139
LP,138,n,180,0,1821,17.6918060129541,139
LP,137,n,200,3,1821,19.6977156035922,139
LP,136,n,180,1,1821,19.9248588451713,139
LP,82,s,90,0,1823,20.1246117974981,139
LP,81,s,400,4,1824,20.5182845286832,139
LP,140,n,170,1,1826,0,140
LP,139,n,180,3,1825,2,140
LP,141,n,250,10,1826,4,140
LP,142,n,200,6,1824,9.05538513813742,140
LP,143,n,225,3,1824,14.3178210632764,140
LP,138,n,180,0,1821,16.4012194668567,140
LP,137,n,200,3,1821,18.9736659610103,140
LP,136,n,180,1,1821,19.4164878389476,140
LP,82,s,90,0,1823,21.095023109729,140
LP,144,n,150,1,1822,21.5870331449229,140
LP,141,n,250,10,1826,0,141
LP,140,n,170,1,1826,4,141
LP,142,n,200,6,1824,5.09901951359278,141
LP,139,n,180,3,1825,6,141
LP,143,n,225,3,1824,10.816653826392,141
LP,138,n,180,0,1821,14.3178210632764,141
LP,144,n,150,1,1822,17.7200451466693,141
LP,137,n,200,3,1821,18.1107702762748,141
LP,136,n,180,1,1821,19,141
LP,135,n,170,0,1820,21.5870331449229,141
LP,142,n,200,6,1824,0,142
LP,141,n,250,10,1826,5.09901951359278,142
LP,143,n,225,3,1824,6.40312423743285,142
LP,140,n,170,1,1826,9.05538513813742,142
LP,139,n,180,3,1825,11.0453610171873,142
LP,144,n,150,1,1822,13.4164078649987,142
LP,138,n,180,0,1821,14.0356688476182,142
LP,137,n,200,3,1821,19.2353840616713,142
LP,136,n,180,1,1821,20.6155281280883,142
LP,135,n,170,0,1820,22,142
LP,143,n,225,3,1824,0,143
LP,142,n,200,6,1824,6.40312423743285,143
LP,141,n,250,10,1826,10.816653826392,143
LP,144,n,150,1,1822,13.6014705087354,143
LP,140,n,170,1,1826,14.3178210632764,143
LP,139,n,180,3,1825,16.1554944214035,143
LP,138,n,180,0,1821,19.2353840616713,143
LP,148,n,120,1,1821,22.8035085019828,143
LP,149,n,160,1,1819,23.3452350598575,143
LP,147,n,180,3,1820,24.1660919471891,143
LP,144,n,150,1,1822,0,144
LP,149,n,160,1,1819,10.295630140987,144
LP,148,n,120,1,1821,10.4403065089106,144
LP,150,s,250,0,1820,12.0830459735946,144
LP,142,n,200,6,1824,13.4164078649987,144
LP,138,n,180,0,1821,13.6014705087354,144
LP,143,n,225,3,1824,13.6014705087354,144
LP,147,n,180,3,1820,14.0356688476182,144
LP,134,n,140,0,1820,15,144
LP,133,n,180,7,1822,16.0312195418814,144
LP,145,s,1400,20,1820,0,145
LP,146,s,1200,8,1818,12.6491106406735,145
LP,147,n,180,3,1820,12.6491106406735,145
LP,148,n,120,1,1821,17.8885438199983,145
LP,150,s,250,0,1820,19.313207915828,145
LP,149,n,160,1,1819,20.1246117974981,145
LP,144,n,150,1,1822,22.2036033111745,145
LP,151,s,190,0,1818,23.0867927612304,145
LP,152,n,225,1,1817,25,145
LP,143,n,225,3,1824,26.0768096208106,145
LP,146,s,1200,8,1818,0,146
LP,147,n,180,3,1820,8,146
LP,151,s,190,0,1818,11.1803398874989,146
LP,152,n,225,1,1817,12.369316876853,146
LP,150,s,250,0,1820,12.5299640861417,146
LP,145,s,1400,20,1820,12.6491106406735,146
LP,148,n,120,1,1821,12.6491106406735,146
LP,149,n,160,1,1819,14.3178210632764,146
LP,144,n,150,1,1822,22.0227155455452,146
LP,134,n,140,0,1820,27.2029410174709,146
LP,147,n,180,3,1820,0,147
LP,148,n,120,1,1821,5.65685424949238,147
LP,150,s,250,0,1820,6.70820393249937,147
LP,149,n,160,1,1819,7.81024967590665,147
LP,146,s,1200,8,1818,8,147
LP,151,s,190,0,1818,12.5299640861417,147
LP,145,s,1400,20,1820,12.6491106406735,147
LP,144,n,150,1,1822,14.0356688476182,147
LP,152,n,225,1,1817,16.2788205960997,147
LP,134,n,140,0,1820,21.2602916254693,147
LP,148,n,120,1,1821,0,148
LP,149,n,160,1,1819,2.23606797749979,148
LP,150,s,250,0,1820,2.23606797749979,148
LP,147,n,180,3,1820,5.65685424949238,148
LP,144,n,150,1,1822,10.4403065089106,148
LP,151,s,190,0,1818,12.2065556157337,148
LP,146,s,1200,8,1818,12.6491106406735,148
LP,134,n,140,0,1820,15.6204993518133,148
LP,152,n,225,1,1817,17,148
LP,133,n,180,7,1822,17.0293863659264,148
LP,149,n,160,1,1819,0,149
LP,150,s,250,0,1820,2,149
LP,148,n,120,1,1821,2.23606797749979,149
LP,147,n,180,3,1820,7.81024967590665,149
LP,144,n,150,1,1822,10.295630140987,149
LP,151,s,190,0,1818,12.0830459735946,149
LP,134,n,140,0,1820,13.4536240470737,149
LP,146,s,1200,8,1818,14.3178210632764,149
LP,133,n,180,7,1822,14.8660687473185,149
LP,152,n,225,1,1817,17.0880074906351,149
LP,150,s,250,0,1820,0,150
LP,149,n,160,1,1819,2,150
LP,148,n,120,1,1821,2.23606797749979,150
LP,147,n,180,3,1820,6.70820393249937,150
LP,151,s,190,0,1818,10.295630140987,150
LP,144,n,150,1,1822,12.0830459735946,150
LP,146,s,1200,8,1818,12.5299640861417,150
LP,134,n,140,0,1820,14.8660687473185,150
LP,152,n,225,1,1817,15.2315462117278,150
LP,133,n,180,7,1822,16.2788205960997,150
LP,151,s,190,0,1818,0,151
LP,152,n,225,1,1817,5.09901951359278,151
LP,150,s,250,0,1820,10.295630140987,151
LP,146,s,1200,8,1818,11.1803398874989,151
LP,149,n,160,1,1819,12.0830459735946,151
LP,148,n,120,1,1821,12.2065556157337,151
LP,147,n,180,3,1820,12.5299640861417,151
LP,127,s,185,0,1816,17.2626765016321,151
LP,175,s,400,8,1817,17.464249196573,151
LP,174,s,200,0,1817,19.2353840616713,151
LP,152,n,225,1,1817,0,152
LP,151,s,190,0,1818,5.09901951359278,152
LP,146,s,1200,8,1818,12.369316876853,152
LP,150,s,250,0,1820,15.2315462117278,152
LP,175,s,400,8,1817,16.0312195418814,152
LP,147,n,180,3,1820,16.2788205960997,152
LP,174,s,200,0,1817,16.4924225024706,152
LP,148,n,120,1,1821,17,152
LP,149,n,160,1,1819,17.0880074906351,152
LP,127,s,185,0,1816,17.8885438199983,152
LP,153,n,100,0,1814,0,153
LP,154,s,200,1,1816,1,153
LP,162,s,190,0,1814,1.4142135623731,153
